path,language,category,loc,reason
lib/history_rewrite_ledger.py,python,core_runtime,266,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/history_sanitization.py,python,core_runtime,1091,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/homeostasis.py,python,core_runtime,698,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/hook_tuner.py,python,core_runtime,157,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/hook_types.py,python,core_runtime,237,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/host_monitor.py,python,core_runtime,296,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/impact_analysis.py,python,core_runtime,607,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/imported_pattern_closure.py,python,core_runtime,56,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/install_timing.py,python,core_runtime,122,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/integration_shard_plan.py,python,core_runtime,38,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/intent_arbiter.py,python,core_runtime,377,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/issue_pipeline.py,python,core_runtime,819,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/jupyter_client.py,python,core_runtime,296,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/key_learning_capture.py,python,core_runtime,112,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/kpi_collector.py,python,core_runtime,358,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/learning_pipeline.py,python,core_runtime,449,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/lethal_trifecta.py,python,core_runtime,181,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/license_guard.py,python,core_runtime,278,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/litellm_client.py,python,core_runtime,279,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/maintainer_experiment.py,python,core_runtime,62,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/maintainer_proposals.py,python,core_runtime,70,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/manifest_loader.py,python,core_runtime,397,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/memory.py,python,core_runtime,87,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/memory_decay.py,python,core_runtime,147,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/memory_first.py,python,core_runtime,96,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/memory_governance.py,python,core_runtime,295,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/memory_manager.py,python,core_runtime,626,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/memory_retrieval_benchmark.py,python,core_runtime,388,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/memory_retrieval_compare.py,python,core_runtime,121,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/memory_retriever.py,python,core_runtime,347,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/memory_scanner.py,python,core_runtime,99,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/merge_queue.py,python,core_runtime,395,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/merge_rollback.py,python,core_runtime,287,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/metric_event.py,python,core_runtime,161,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/mlflow_bridge.py,python,core_runtime,273,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/model_catalog.py,python,core_runtime,506,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/model_recommender.py,python,core_runtime,101,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/model_router.py,python,core_runtime,654,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/notification_digest.py,python,core_runtime,134,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/notifications.py,python,core_runtime,395,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/observability.py,python,core_runtime,225,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/openai_compatible_agent_loop.py,python,core_runtime,607,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/operational_status.py,python,core_runtime,123,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/ops_runbook.py,python,core_runtime,182,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/orchestrator_capabilities.py,python,core_runtime,220,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/orchestrator_mode.py,python,core_runtime,178,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/orchestrator_mode_activator.py,python,core_runtime,121,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/orchestrator_verify.py,python,core_runtime,502,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/orphan_process_audit.py,python,core_runtime,249,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/outcome_metrics.py,python,core_runtime,63,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/paths.py,python,core_runtime,226,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/pattern_detector.py,python,core_runtime,699,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/peer_card.py,python,core_runtime,620,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/performance_ledger.py,python,core_runtime,295,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/performance_monitor.py,python,core_runtime,720,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/persona_library.py,python,core_runtime,278,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/phase_timing.py,python,core_runtime,317,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/planning_poker.py,python,core_runtime,572,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/policy_eval.py,python,core_runtime,101,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/prelaunch_audit.py,python,core_runtime,756,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/primitive_contracts.py,python,core_runtime,49,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/primitive_fitness.py,python,core_runtime,503,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/primitive_readiness_common.py,python,core_runtime,37,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/process_registry.py,python,core_runtime,312,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/process_user_message.py,python,core_runtime,46,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/product_answer.py,python,core_runtime,549,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/project_paths.py,python,core_runtime,35,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/project_profile_bootstrap.py,python,core_runtime,371,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/project_scaffolder.py,python,core_runtime,280,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/promote_from_telemetry.py,python,core_runtime,159,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/prompt_builder.py,python,core_runtime,308,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/prompt_cache.py,python,core_runtime,564,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/prompt_classifier.py,python,core_runtime,255,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/provider_profile.py,python,core_runtime,158,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/public_claim_gate.py,python,core_runtime,85,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/queue_advisor.py,python,core_runtime,726,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/queue_drainer.py,python,core_runtime,539,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/queue_rebase.py,python,core_runtime,242,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/quota_pressure.py,python,core_runtime,198,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/qwen_agent_loop.py,python,core_runtime,65,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/qwen_context_injector.py,python,core_runtime,132,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/qwen_provider.py,python,core_runtime,343,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/rate_limit_protection.py,python,core_runtime,30,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/rate_limit_queue_migration.py,python,core_runtime,93,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/rate_limit_tracker.py,python,core_runtime,587,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/rate_limiter.py,python,core_runtime,1510,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/record_completion.py,python,core_runtime,521,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/record_error.py,python,core_runtime,26,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/ref_key_loader.py,python,core_runtime,230,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/reinvention_guard.py,python,core_runtime,344,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/reinvention_semantic.py,python,core_runtime,618,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/release_analyzer.py,python,core_runtime,519,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/release_freeze.py,python,core_runtime,392,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/repetition_detector.py,python,core_runtime,147,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/repo_analyzer.py,python,core_runtime,1304,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/repo_map.py,python,core_runtime,130,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/request_queue.py,python,core_runtime,137,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/research_quality_advisor.py,python,core_runtime,513,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/research_scoring.py,python,core_runtime,263,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/retry_classifier.py,python,core_runtime,77,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/retry_scheduler.py,python,core_runtime,155,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/retry_tracker.py,python,core_runtime,112,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/return_contract_parser.py,python,core_runtime,206,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/return_contract_validator.py,python,core_runtime,35,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/reverse_engineer.py,python,core_runtime,1308,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/review_agent.py,python,core_runtime,696,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/reward_signal_quality.py,python,core_runtime,250,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/risk_register.py,python,core_runtime,115,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/routing_pattern_deriver.py,python,core_runtime,282,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/rule_router.py,python,core_runtime,364,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/runtime_benchmark.py,python,core_runtime,176,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/safe_engram.py,python,core_runtime,216,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/sandbox_adapter.py,python,core_runtime,188,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/scheduled_drain.py,python,core_runtime,153,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/script_exposure_audit.py,python,core_runtime,369,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/script_io.py,python,core_runtime,83,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/sdd_pipeline.py,python,core_runtime,303,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/sdd_resume.py,python,core_runtime,385,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/secret_ref.py,python,core_runtime,142,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/self_improvement.py,python,core_runtime,211,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/self_improvement_loop.py,python,core_runtime,307,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/self_knowledge.py,python,core_runtime,289,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/service_mode_readiness.py,python,core_runtime,260,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/session_budget.py,python,core_runtime,98,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/session_bus.py,python,core_runtime,640,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/session_coordination.py,python,core_runtime,421,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/session_hygiene.py,python,core_runtime,201,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/session_lifecycle.py,python,core_runtime,428,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/session_parser.py,python,core_runtime,520,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/session_state.py,python,core_runtime,289,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/session_watchdog_lib.py,python,core_runtime,759,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/shadow_git.py,python,core_runtime,372,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/similarity.py,python,core_runtime,14,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/simulation_arena.py,python,core_runtime,845,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/singularity.py,python,core_runtime,1302,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/skill_archive.py,python,core_runtime,431,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/skill_efficacy.py,python,core_runtime,178,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/skill_failure_repair.py,python,core_runtime,209,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/skill_lifecycle_promoter.py,python,core_runtime,371,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/skill_router.py,python,core_runtime,1816,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/skill_routing.py,python,core_runtime,336,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/skill_runner.py,python,core_runtime,484,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/skill_store.py,python,core_runtime,514,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/skill_synthesizer.py,python,core_runtime,343,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/smart_access.py,python,core_runtime,191,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/smart_infra.py,python,core_runtime,676,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/smart_reader.py,python,core_runtime,735,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/smart_truncator.py,python,core_runtime,620,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/snapshot_manager.py,python,core_runtime,790,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/sprint_orchestrator.py,python,core_runtime,506,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/sprint_test_aggregator.py,python,core_runtime,460,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/stack_skill_recommender.py,python,core_runtime,533,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/staged_verification.py,python,core_runtime,477,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/stash_provenance.py,python,core_runtime,326,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/stash_sha.py,python,core_runtime,83,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/state_heartbeat.py,python,core_runtime,246,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/surface5_adoption_contract.py,python,core_runtime,30,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/symbiosis_monitor.py,python,core_runtime,417,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/system_graph.py,python,core_runtime,1163,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/targeted_test_resolver.py,python,core_runtime,149,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/task_claim_ledger.py,python,core_runtime,208,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/task_reconciliation.py,python,core_runtime,100,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/telemetry.py,python,core_runtime,313,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/test_efficiency_planner.py,python,core_runtime,150,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/test_framework_detector.py,python,core_runtime,438,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/threat_classifier.py,python,core_runtime,264,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/time_utils.py,python,core_runtime,23,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/token_budget_monitor.py,python,core_runtime,346,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/tool_adoption_evaluator.py,python,core_runtime,507,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/tool_budget_catalog.py,python,core_runtime,86,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/tool_discovery_preuse.py,python,core_runtime,91,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/tool_replay_ledger.py,python,core_runtime,427,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/tool_result_envelope.py,python,core_runtime,205,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/trace_joiner.py,python,core_runtime,317,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/traceability_checker.py,python,core_runtime,401,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/trust_report_parser.py,python,core_runtime,249,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/user_model.py,python,core_runtime,258,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/validation_lanes.py,python,core_runtime,104,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/validator_soak_evaluator.py,python,core_runtime,357,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/web_crawler.py,python,core_runtime,303,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/webhook_trigger.py,python,core_runtime,441,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/wiring_validator.py,python,core_runtime,350,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/work_identity.py,python,core_runtime,207,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/work_queue.py,python,core_runtime,160,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
lib/worktree_audit.py,python,core_runtime,248,Python runtime library imported by hooks/scripts; high-value Rust-core candidate after API boundary is stable
mcp-server/cos_mcp.py,python,core_runtime,870,service/runtime integration surface; port only if deployed as stable daemon
packages/adaptive-workflow/hooks/adaptive-bypass.sh,bash,core_runtime,176,packaged projection/runtime asset; candidate only after package API freezes
packages/adaptive-workflow/lib/context_injector.py,python,core_runtime,458,packaged projection/runtime asset; candidate only after package API freezes
packages/adaptive-workflow/lib/rate_limit_protection.py,python,core_runtime,30,packaged projection/runtime asset; candidate only after package API freezes
packages/adaptive-workflow/lib/token_budget_monitor.py,python,core_runtime,346,packaged projection/runtime asset; candidate only after package API freezes
packages/advisor-mcp/advisor_server.py,python,core_runtime,576,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-coordination/lib/agent_bus.py,python,core_runtime,1061,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-coordination/lib/agent_dashboard.py,python,core_runtime,251,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-coordination/lib/engram_claims.py,python,core_runtime,254,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-coordination/lib/engram_locks.py,python,core_runtime,306,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-coordination/lib/event_bus.py,python,core_runtime,319,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-coordination/lib/file_lock_registry.py,python,core_runtime,372,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-coordination/lib/gate_runner.py,python,core_runtime,348,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-coordination/lib/merge_queue.py,python,core_runtime,395,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-coordination/lib/merge_rollback.py,python,core_runtime,287,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-coordination/lib/queue_rebase.py,python,core_runtime,242,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-coordination/lib/stash_provenance.py,python,core_runtime,326,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-coordination/lib/work_identity.py,python,core_runtime,207,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/hooks/agent-checkpoint.sh,bash,core_runtime,179,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/hooks/agent-prelaunch.sh,bash,core_runtime,429,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/hooks/review-spawner.sh,bash,core_runtime,267,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/hooks/session-start-stash-reapply.sh,bash,core_runtime,282,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/agent_daemon.py,python,core_runtime,393,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/agent_permissions.py,python,core_runtime,499,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/agent_team.py,python,core_runtime,275,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/agent_team_transport.py,python,core_runtime,187,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/batch_runner.py,python,core_runtime,728,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/branch_task_policy.py,python,core_runtime,76,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/context_injector.py,python,core_runtime,458,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/deferred_tool_loading.py,python,core_runtime,261,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/dispatch_cost_predictor.py,python,core_runtime,79,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/dispatch_gate.py,python,core_runtime,161,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/event_projections/__init__.py,python,core_runtime,8,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/event_projections/cost_ledger.py,python,core_runtime,15,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/event_projections/handoff_chain.py,python,core_runtime,15,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/event_projections/retry_classifier.py,python,core_runtime,17,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/event_projections/timeline.py,python,core_runtime,9,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/handoff_dispatcher.py,python,core_runtime,208,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/handoff_envelope.py,python,core_runtime,158,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/harness_adapter/__init__.py,python,core_runtime,44,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/harness_adapter/agentapi_msgfmt.py,python,core_runtime,34,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/harness_adapter/aider.py,python,core_runtime,295,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/harness_adapter/aider_streaming.py,python,core_runtime,196,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/harness_adapter/bare_cli.py,python,core_runtime,264,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/harness_adapter/base.py,python,core_runtime,529,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/harness_adapter/claude_code.py,python,core_runtime,355,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/harness_adapter/codex.py,python,core_runtime,333,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/harness_adapter/dispatch.py,python,core_runtime,196,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/harness_adapter/tool_use_correlation.py,python,core_runtime,143,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/orchestrator_capabilities.py,python,core_runtime,220,packaged projection/runtime asset; candidate only after package API freezes
packages/agent-lifecycle/lib/orchestrator_mode.py,python,core_runtime,178,packaged projection/runtime asset; candidate only after package API freezes
